PSNR,init_snr,init_sd,iter,sum
18.95367173375735,40.0,25.0,256.0,4298997.0
19.850753857994455,40.0,25.0,512.0,4299001.5
19.98086075411259,40.0,25.0,1024.0,4298977.0
15.120988077952811,40.0,20.0,0.0,4202739.786772422
15.609725608166451,40.0,20.0,8.0,4269889.5
16.028536427876464,40.0,20.0,16.0,4284861.5
16.567538507685335,40.0,20.0,32.0,4295097.5
17.226026490284625,40.0,20.0,64.0,4299042.5
18.020269219274233,40.0,20.0,128.0,4299893.0
18.961382759113178,40.0,20.0,256.0,4300123.5
19.854007567649898,40.0,20.0,512.0,4300206.5
19.91897576139258,40.0,20.0,1024.0,4300218.0
15.122166485883003,40.0,15.0,0.0,4202443.07198227
15.61123647579893,40.0,15.0,8.0,4267821.5
16.030224424770033,40.0,15.0,16.0,4283299.5
16.568941052331553,40.0,15.0,32.0,4293872.5
17.226342672551944,40.0,15.0,64.0,4297925.0
18.015714319391513,40.0,15.0,128.0,4298781.5
18.93666514334756,40.0,15.0,256.0,4298855.5
19.725205087919022,40.0,15.0,512.0,4298861.5
19.42970722012937,40.0,15.0,1024.0,4298867.5
15.11562071655084,40.0,10.0,0.0,4193934.6535277157
15.610574210223922,40.0,10.0,8.0,4257116.0
16.029543027420896,40.0,10.0,16.0,4273017.5
16.568332483232492,40.0,10.0,32.0,4284019.0
17.22713367689211,40.0,10.0,64.0,4288458.0
18.009409139905536,40.0,10.0,128.0,4289521.5
18.862120323322642,40.0,10.0,256.0,4289730.0
19.38516633723298,40.0,10.0,512.0,4289827.5
18.619319397474886,40.0,10.0,1024.0,4289893.0
15.112247527115294,40.0,5.0,0.0,4195629.286681175
15.61436206475645,40.0,5.0,8.0,4258809.0
16.03653753170247,40.0,5.0,16.0,4275705.5
16.579064033903425,40.0,5.0,32.0,4287298.5
17.227268063407223,40.0,5.0,64.0,4291777.5
17.925730334249085,40.0,5.0,128.0,4292544.5
18.43733003866518,40.0,5.0,256.0,4292697.5
18.07667534393261,40.0,5.0,512.0,4292840.5
16.315855177008306,40.0,5.0,1024.0,4292987.5
15.102196801001424,40.0,2.0,0.0,4216373.515910421
15.610656331845059,40.0,2.0,8.0,4278668.5
16.029706566634992,40.0,2.0,16.0,4296501.5
16.55768190674823,40.0,2.0,32.0,4307588.5
17.15010498061234,40.0,2.0,64.0,4310276.5
17.675944814815956,40.0,2.0,128.0,4309718.5
17.709346499667312,40.0,2.0,256.0,4309034.0
16.43737823330538,40.0,2.0,512.0,4308820.0
14.210220772014333,40.0,2.0,1024.0,4308595.5
15.086305554105056,40.0,0.0,0.0,4186874.3814776135
15.608285000485019,40.0,0.0,8.0,4248184.5
16.02547692760937,40.0,0.0,16.0,4267698.5
16.548967920623973,40.0,0.0,32.0,4280973.5
17.128066680688832,40.0,0.0,64.0,4285311.5
17.62308729996235,40.0,0.0,128.0,4285945.0
17.584715641506328,40.0,0.0,256.0,4286072.5
16.173188883988278,40.0,0.0,512.0,4286059.5
13.775015583910562,40.0,0.0,1024.0,4286056.5
15.120945750610915,50.0,25.0,0.0,4193741.6734029567
15.609694124485065,50.0,25.0,8.0,4260014.5
16.027830825456356,50.0,25.0,16.0,4274926.0
16.565937143149565,50.0,25.0,32.0,4285070.0
17.22342714449642,50.0,25.0,64.0,4288951.5
18.015657920280127,50.0,25.0,128.0,4289700.5
18.95334943258372,50.0,25.0,256.0,4289708.5
19.85081655608377,50.0,25.0,512.0,4289669.5
19.980041664902664,50.0,25.0,1024.0,4289634.5
15.121392095020154,50.0,20.0,0.0,4193091.6416479186
15.609384238467213,50.0,20.0,8.0,4259683.5
16.027437967435965,50.0,20.0,16.0,4274947.0
16.566539220805378,50.0,20.0,32.0,4285255.5
17.227865237783266,50.0,20.0,64.0,4289149.0
18.027930153508667,50.0,20.0,128.0,4289840.0
18.97585524003045,50.0,20.0,256.0,4289836.0
19.866492402078883,50.0,20.0,512.0,4289853.0
19.905159065891404,50.0,20.0,1024.0,4289839.0
15.12193088616849,50.0,15.0,0.0,4191091.9497772846
15.610703876651272,50.0,15.0,8.0,4256655.5
16.030825326406905,50.0,15.0,16.0,4272728.5
16.572795378417375,50.0,15.0,32.0,4283516.5
17.235432672928393,50.0,15.0,64.0,4287562.0
18.025892376769313,50.0,15.0,128.0,4288460.0
18.917047236213918,50.0,15.0,256.0,4288556.5
19.587445958013415,50.0,15.0,512.0,4288590.0
19.105990512290237,50.0,15.0,1024.0,4288611.0
15.119517368154504,50.0,10.0,0.0,4192991.0708530075
15.609152764335432,50.0,10.0,8.0,4257810.0
16.029542007445123,50.0,10.0,16.0,4273712.0
16.573051992772875,50.0,10.0,32.0,4284722.0
17.237313123823984,50.0,10.0,64.0,4289543.5
18.01949311646623,50.0,10.0,128.0,4290993.0
18.839699302514006,50.0,10.0,256.0,4291366.5
19.139905189313392,50.0,10.0,512.0,4291404.5
17.829260221086663,50.0,10.0,1024.0,4291431.0
15.111429472330096,50.0,5.0,0.0,4206791.515153291
15.608162502983102,50.0,5.0,8.0,4269656.5
16.02273730372219,50.0,5.0,16.0,4286460.5
16.549238459306213,50.0,5.0,32.0,4298391.0
17.16885466508032,50.0,5.0,64.0,4303556.5
17.8358331021014,50.0,5.0,128.0,4304833.0
18.345684133930924,50.0,5.0,256.0,4305149.0
17.96482069090816,50.0,5.0,512.0,4305552.0
15.982891577952607,50.0,5.0,1024.0,4305719.5
15.096280634398799,50.0,2.0,0.0,4205085.751178555
15.603976831384987,50.0,2.0,8.0,4264158.0
16.019676457106335,50.0,2.0,16.0,4282018.5
16.54778288390005,50.0,2.0,32.0,4294876.5
17.156972908546425,50.0,2.0,64.0,4299944.0
17.77145801975645,50.0,2.0,128.0,4300636.5
18.12479389323474,50.0,2.0,256.0,4300325.5
17.427514241358384,50.0,2.0,512.0,4300085.5
15.369981887885,50.0,2.0,1024.0,4299815.5
15.087135648414025,50.0,0.0,0.0,4185065.572046576
15.60622398494068,50.0,0.0,8.0,4240491.5
16.012173957812823,50.0,0.0,16.0,4256886.0
16.520175845607262,50.0,0.0,32.0,4270520.5
17.09341538604607,50.0,0.0,64.0,4273824.0
17.602601039330512,50.0,0.0,128.0,4273496.0
17.62904465269872,50.0,0.0,256.0,4273502.0
16.407851328713015,50.0,0.0,512.0,4272889.0
13.998189982805725,50.0,0.0,1024.0,4270512.5
